"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"16834",356.022190164274,4.96697249863888,0.530657798164045,9.36002922377371,7.971464093428e-21,8.55490742281933e-19
"12757",7070.61850774317,11.2736334558721,1.20470805336646,9.35797965687107,8.12758913005578e-21,8.67630890412726e-19
"16722",519.114323093326,-1.98177472584897,0.21196260863671,-9.34964302711336,8.79440354873607e-21,9.33873084206836e-19
"15195",264.435611603769,8.32254570880469,0.890414116268259,9.34682588331441,9.0317459873282e-21,9.54055010682376e-19
"19020",21510.117085171,9.76034560017758,1.04486148355116,9.34128183862726,9.51747903053643e-21,1.00012842145887e-18
"8656",1503.72659039329,-6.17441481976571,0.663791375311882,-9.30174004876858,1.38165725178231e-20,1.44436874155233e-18
"15930",23269.1058093214,7.94399411591474,0.85426166077785,9.29925160012602,1.41437706352667e-20,1.47095214606774e-18
"6225",863.243902269916,2.10549244765979,0.226524657033524,9.29476055822125,1.47537902454082e-20,1.52652549739156e-18
"4819",358.695942688068,5.98795139171664,0.644638965604288,9.28884493679886,1.55971700785274e-20,1.60555358930801e-18
"11238",461.028217616452,-3.09203582763768,0.333166435922135,-9.2807542845052,1.6828297264178e-20,1.72349099290383e-18
"8039",5515.73030720475,4.84878528874532,0.522505287658957,9.27987793285293,1.69672837837057e-20,1.72894907888912e-18
"3572",93.8003136960186,-6.75448471668006,0.728442512523328,-9.27250208569307,1.81829512972953e-20,1.84351369534789e-18
"9367",1558.01395300902,-1.49234733756805,0.161413073846579,-9.2455171195519,2.34105926037638e-20,2.36166058186769e-18
"8146",1612.01479032544,4.18764529083236,0.453106192260306,9.24208356090306,2.41743207893132e-20,2.42657261813523e-18
"58",183.752721421273,-2.33702882387437,0.25294616412423,-9.23923409538869,2.48267925103114e-20,2.47972953310912e-18
"20789",524.958180275373,5.55859592808857,0.602320076316734,9.22864129331386,2.74086427916504e-20,2.72412205401152e-18
"14172",616.875823385141,4.6146314597864,0.501011881850983,9.2106227954868,3.2423815045434e-20,3.20677888410136e-18
"21985",429.006994613386,5.7098705385668,0.620247551990114,9.20579294548801,3.39157756258925e-20,3.33797409281954e-18
"18754",93.5692694111572,-3.59366186345418,0.390578475590265,-9.20087021698578,3.55062489941906e-20,3.47754407624655e-18
"3348",256.560900969249,-1.91191452093514,0.208213878583666,-9.18245476209634,4.21374127100165e-20,4.10707458375504e-18
"1571",790.230667779358,-1.94578620967681,0.212313062671778,-9.16470322264096,4.96834936860159e-20,4.81929888754354e-18
"14108",1306.60121024756,-1.07457264921812,0.117348619456441,-9.15709664242784,5.33123231242725e-20,5.14655230313551e-18
"8964",1165.06272653858,4.5131145914779,0.493266625248079,9.14944243229129,5.72281504283985e-20,5.4982626811589e-18
"6109",408.100659321813,4.53626817562399,0.496456713537443,9.13728841191683,6.40378163742187e-20,6.1233506311196e-18
"14074",321.272621071831,-2.61248116692192,0.286734543330584,-9.11114906692607,8.15139933736321e-20,7.75767136936982e-18
"1206",947.606460921501,1.66502789102899,0.182764379028213,9.11024292524725,8.21977130696281e-20,7.78601436099914e-18
"21317",292.139214954136,6.59888185596115,0.724889375461992,9.10329503968174,8.76319648402652e-20,8.26197440475323e-18
"8496",123.577309457777,-3.21563926271629,0.353616068283645,-9.09358920912197,9.58223715081864e-20,8.99214961650776e-18
"855",9044.19587694217,0.885591241279482,0.097400508694901,9.09226505226501,9.69968923957612e-20,9.06022824526332e-18
"2246",189.808720327231,-2.38706689442409,0.263021393065085,-9.07556175034555,1.13092603549764e-19,1.05150063097698e-17
"1363",844.033837997322,-2.53011628899031,0.279122952229265,-9.06452252952715,1.25151168312734e-19,1.15827980361363e-17
"20268",168.702183976479,9.00405970223669,0.994712391976185,9.05192272144958,1.40472704208758e-19,1.29414487676525e-17
"6683",109.543536248362,-3.90288385947208,0.432405710828215,-9.02597667361199,1.78099498165391e-19,1.63333430681133e-17
"19112",173.719737160746,6.21287838119184,0.688452166188423,9.02441547332052,1.80657231250609e-19,1.6492942523585e-17
"12865",1301.32441492126,4.69277613928794,0.520077285346291,9.02322841529845,1.82626262751355e-19,1.659760124897e-17
"22597",49.6431601747805,-4.56355653439763,0.505809875599486,-9.02227646106931,1.84220625703005e-19,1.66674230680889e-17
"19896",4326.65087234872,8.16989251006451,0.906329046282544,9.01426754838616,1.98190386234496e-19,1.78512912172643e-17
"15397",424.868715456517,3.57096163687029,0.399361187145264,8.94168424927929,3.83283405712376e-19,3.43694488606795e-17
"321",117.552417393596,-3.21873536954922,0.360994256301127,-8.91630632168363,4.82098799095681e-19,4.30390503121879e-17
"6267",3425.85795385974,2.94464671477123,0.332421796665289,8.85816376757071,8.1343159494652e-19,7.22986601746299e-17
"19466",44.1414607236451,3.91277882044235,0.442435367345434,8.84372974954199,9.25753636734024e-19,8.19210762050249e-17
"2891",149.673768196084,-2.14755513734007,0.242950671011577,-8.83946987426816,9.61738375902766e-19,8.47337706210227e-17
"1",688.685826734491,-1.71977680715553,0.194672030700674,-8.83422647293304,1.00793266629853e-18,8.8417606414083e-17
